Date,Temp C,Feels Like C,Wind Gust kmh,Wind Speed kmh,Weather2,Blizzard?,Weather4,Snow depth cm,Thunder Chance
13/01/2022,-20.64,-11,0.04,0.04,Cloudy,,Foggy,136.5902637,
14/01/2022,-21.72,-20,0.81,0.81,Snow,,Calm,150.5337498,
15/01/2022,-19.8,-26,8.74,8.74,Sunny,,Calm,144.9217101,
16/01/2022,-18.88,-28,16.34,13.25,Snow,,Calm,158.7777898,
17/01/2022,-20.96,-28,9.88,9.88,Sunny,,Calm,153.0864828,
18/01/2022,-21.04,-18,0.49,0.49,Sunny,,Calm,152.0522551,
19/01/2022,-22.11,-29,8.83,8.83,Snow,,Calm,167.4338626,
20/01/2022,-21.17,-33,22.7,22.7,Snow,,Calm,180.8449733,
21/01/2022,-20.24,-28,11.74,11.74,Sunny,,Calm,174.0229026,
22/01/2022,-22.3,-34,22.78,22.78,Sunny,,Calm,167.4281788,
23/01/2022,-24.36,-48,128.04,26.94,Sunny,,Stormy,157.4652142,
24/01/2022,-21.42,-18,0.44,0.44,Snow,,Calm,179.434543,
25/01/2022,-19.47,-25,6.86,6.86,Sunny,,Calm,174.9542902,
26/01/2022,-20.52,-25,5.37,5.37,Sunny,,Calm,169.5782655,
27/01/2022,-20.57,-29,12.97,12.97,Snow,,Calm,174.6700245,
28/01/2022,-18.62,-24,7,7,Snow,,Calm,179.1802052,
29/01/2022,-17.66,-29,27.87,27.87,Snow,,Calm,179.2289693,
30/01/2022,-20.7,-38,63.69,28.1,Snow,Blizzard,Stormy,176.7707253,
31/01/2022,-24.74,-31,6.71,6.71,Snow,,Calm,179.3013536,
01/02/2022,-25.77,-44,55.82,24.33,Snow,Blizzard,Stormy,179.3938807,
02/02/2022,-21.8,-33,22.06,16.35,Snow,,Calm,180.8496334,
03/02/2022,-19.83,-35,47.16,29.14,Snow,,Calm,180.5485375,
04/02/2022,-19.85,-11,0.06,0.06,Sunny,,Calm,172.5445605,
05/02/2022,-20.87,-20,1.24,1.24,Snow,,Calm,181.4580536,
06/02/2022,-18.89,-31,28.66,27.97,Snow,,Calm,184.4516178,
07/02/2022,-23.91,-34,15.29,15.29,Sunny,,Calm,179.3809866,
08/02/2022,-24.92,-6,0,0,Cloudy,,Foggy,179.3809851,
09/02/2022,-24.93,-48,111.54,38.42,Snow,Blizzard,Stormy,172.57329,
10/02/2022,-20.94,-31,16.46,16.46,Snow,,Calm,173.4214062,
11/02/2022,-16.95,-20,4,4,Snow,,Calm,175.14117,
12/02/2022,-17.95,-28,19.85,19.85,Snow,,Calm,174.7515939,
13/02/2022,-23.95,-41,50.72,28.36,Sunny,,Calm,169.2009057,
14/02/2022,-25.94,-20,0.25,0.25,Snow,,Calm,172.1836521,
15/02/2022,-17.94,-34,66.1,27.82,Snow,Blizzard,Stormy,171.5566979,
16/02/2022,-19.93,-25,5.88,5.88,Snow,,Calm,172.1452298,
17/02/2022,-18.92,-33,41.57,29.81,Snow,,Calm,171.2353702,
18/02/2022,-17.9,-20,2.92,2.92,Snow,,Calm,173.0306524,
19/02/2022,-19.88,-33,31.1,31.1,Sunny,,Calm,163.8537198,
20/02/2022,-19.86,-25,5.87,5.87,Sunny,,Calm,154.4425568,
21/02/2022,-21.84,-37,41.27,26.93,Snow,,Calm,154.5535732,
22/02/2022,-19.81,-14,0.22,0.22,Snow,,Calm,159.5381896,
23/02/2022,-25.79,-47,85.72,25.26,Sunny,,Stormy,145.5378608,
24/02/2022,-20.76,-31,18.34,15.54,Snow,,Calm,150.2538498,
25/02/2022,-18.72,-33,40.65,18.71,Snow,Blizzard,Stormy,151.408472,
26/02/2022,-18.69,-20,2.09,2.09,Snow,,Calm,152.2619448,
27/02/2022,-21.65,-16,0.24,0.24,Sunny,,Calm,151.2453252,
28/02/2022,-18.61,-26,12.17,12.17,Snow,,Calm,163.3936691,
01/03/2022,-19.91,-30,17.62,17.62,Snow,,Calm,186.1602114,
02/03/2022,-21.82,-32,17.65,17.65,Snow,,Calm,198.9245915,
03/03/2022,-19.72,-34,40.56,18.76,Snow,Blizzard,Stormy,209.0856763,
04/03/2022,-17.62,-15,0.57,0.57,Sunny,,Calm,200.0459262,
05/03/2022,-21.51,-38,51.42,22.88,Sunny,,Stormy,190.4462461,
06/03/2022,-19.41,-29,18.34,15.57,Snow,,Calm,203.1620975,
07/03/2022,-21.3,-21,1.41,1.41,Sunny,,Calm,201.0634778,
08/03/2022,-21.19,-32,18.94,14.7,Snow,,Calm,200.7377423,
09/03/2022,-16.08,-8,0.07,0.07,Snow,,Calm,203.7330789,
10/03/2022,-15.96,-31,58.04,23.05,Snow,Blizzard,Stormy,202.6699291,
11/03/2022,-17.85,-25,11.92,11.92,Snow,,Calm,226.8352374,
12/03/2022,-18.73,-14,0.29,0.29,Snow,,Calm,239.814848,
13/03/2022,-18.6,-25,9.27,9.27,Sunny,,Calm,238.1662498,
14/03/2022,-18.48,-22,4.39,4.39,Sunny,,Calm,234.8590972,
15/03/2022,-18.36,-33,48.72,13.03,Snow,Blizzard,Stormy,234.4487491,
16/03/2022,-19.23,-31,28.75,6.74,Sunny,,Stormy,228.4361965,
17/03/2022,-13.1,-11,0.88,0.88,Snow,,Calm,233.3746998,
18/03/2022,-21.97,-16,0.17,0.17,Snow,,Calm,238.3630325,
19/03/2022,-14.83,-18,4.18,4.18,Snow,,Calm,241.0702674,
20/03/2022,-18.7,-24,7.36,5.48,Snow,,Calm,241.5552664,
21/03/2022,-21.56,-21,1.13,1.13,Snow,,Calm,245.4764989,
22/03/2022,-12.42,-15,4.74,4.74,Snow,,Calm,246.1449318,
23/03/2022,-16.28,-20,5.49,5.49,Snow,,Calm,248.7603334,
24/03/2022,-16.14,-21,6.38,6.38,Snow,,Calm,251.3135046,
25/03/2022,-10.99,-16,9.27,9.27,Snow,,Calm,252.6646739,
26/03/2022,-19.85,-23,4,4,Snow,,Calm,257.3846427,
27/03/2022,-10.7,-19,21.04,21.04,Snow,,Calm,257.9120571,
28/03/2022,-17.55,-31,38.67,23.86,Sunny,,Calm,250.2050892,
29/03/2022,-10.4,-24,66.52,20.7,Snow,Blizzard,Stormy,247.5486032,
30/03/2022,-19.25,-22,3.03,3.03,Snow,,Calm,249.3363583,
31/03/2022,-14.1,-23,18,14.9,Snow,,Calm,250.0764306,
01/04/2022,-13.94,-18,5.88,5.88,Snow,,Calm,261.665148,
02/04/2022,-14.48,-26,34.26,12.68,Sunny,,Stormy,257.2668017,
03/04/2022,-12.03,-10,0.69,0.69,Snow,,Calm,261.2184636,
04/04/2022,-12.57,-20,16.49,7.96,Snow,Blizzard,Stormy,263.064044,
05/04/2022,-13.11,-14,2.58,2.58,Sunny,,Calm,253.8836664,
06/04/2022,-9.65,-19,26.38,6.57,Snow,Blizzard,Stormy,262.0368208,
07/04/2022,-10.18,-11,2.59,2.59,Sunny,,Calm,256.855303,
08/04/2022,-8.72,-12,5.76,5.76,Snow,,Calm,264.4521351,
09/04/2022,-9.26,-8,1.05,1.05,Snow,,Calm,268.3784006,
10/04/2022,-8.79,-7,0.85,0.85,Snow,,Calm,288.3191811,
11/04/2022,-9.33,-12,4.87,4.87,Sunny,,Calm,285.9783216,
12/04/2022,-6.86,-9,4.52,4.52,Snow,,Calm,307.6621112,
13/04/2022,-7.39,-16,29.03,10.21,Sunny,,Stormy,297.6302107,
14/04/2022,-6.92,-1,0.13,0.13,Snow,,Calm,305.6214167,
15/04/2022,-6.45,-13,18.95,6.37,Sunny,,Stormy,302.2949781,
16/04/2022,-5.98,-5,1.24,1.24,Sunny,,Calm,301.2081209,
17/04/2022,-2.51,-8,16.7,5.2,Sunny,,Stormy,291.0389764,
18/04/2022,-5.04,-1,0.28,0.28,Sunny,,Calm,284.01963,
19/04/2022,-1.57,-3,5.15,5.15,Sunny,,Calm,279.6593731,
20/04/2022,-2.1,-2,1.91,1.91,Snow,,Calm,303.5259798,
21/04/2022,0.38,4,0.37,0.37,Sunny,,Calm,302.5003615,
22/04/2022,-1.15,-4,7.19,7.19,Sunny,,Calm,295.9967973,
23/04/2022,-0.68,-2,4.81,4.81,Snow,,Calm,307.6604403,
24/04/2022,-2.2,-8,18.21,7.51,Sunny,,Stormy,297.3856719,
25/04/2022,2.27,7,0.11,0.11,Sunny,,Calm,287.3776228,
26/04/2022,2.75,-2,25.81,4.92,Sleet,,Stormy,282.8245587,
27/04/2022,-0.78,1,1.14,1.14,Snow,,Calm,284.7450307,
28/04/2022,7.7,8,3.82,3.82,Rain,,Calm,269.0871068,
29/04/2022,6.17,9,0.44,0.44,Rain,,Calm,256.7166938,
30/04/2022,7.64,8,3.08,3.08,Sunny,,Calm,247.5010572,
01/05/2022,5.12,14,0,0,Cloudy,,Foggy,243.5010275,
02/05/2022,5.59,10,0.16,0.16,Rain,,Calm,237.8964165,
03/05/2022,7.07,3,28.06,10.82,Sunny,,Stormy,228.9324748,
04/05/2022,5.54,2,19.94,6.87,Rain,,Stormy,216.4540181,
05/05/2022,9.02,7,11.72,4.12,Rain,,Stormy,206.6185169,
06/05/2022,9.49,8,8.89,4.38,Rain,,Stormy,196.5077514,
07/05/2022,10.96,12,2.46,2.46,Sunny,,Calm,188.3356531,40
08/05/2022,14.43,16,1.35,1.35,Sunny,,Calm,182.2414383,16
09/05/2022,9.91,10,3.36,3.36,Sunny,,Calm,178.0064319,
10/05/2022,12.38,15,0.38,0.38,Rain,,Calm,153.2249922,
11/05/2022,13.85,16,0.68,0.68,Sunny,,Calm,152.1775733,21
12/05/2022,16.32,16,13.55,3.75,Rain,,Stormy,118.5917249,
13/05/2022,13.79,14,3.8,2.01,Rain,,Calm,90.74891411,
14/05/2022,15.26,19,0.05,0.05,Rain,,Calm,60.23039068,
15/05/2022,15.73,17,3.89,1.9,Rain,,Stormy,44.23235045,
16/05/2022,18.19,19,4.54,1.88,Rain,,Stormy,7.529009806,
17/05/2022,19.66,22,0.29,0.29,Rain,,Calm,0,
18/05/2022,20.12,23,0.13,0.13,Rain,,Calm,0,
19/05/2022,20.59,23,1.37,1.37,Sunny,,Calm,0,85
20/05/2022,16.05,19,0.13,0.13,Rain,,Calm,0,
21/05/2022,13.52,14,2.94,1.62,Sunny,,Calm,0,37
22/05/2022,18.68,20,3.78,1.24,Rain,,Stormy,0,
23/05/2022,20.84,24,0.15,0.15,Rain,,Calm,0,
24/05/2022,17,19,1.59,0.7,Sunny,,Stormy,0,15
25/05/2022,21.15,23,1.22,0.66,Sunny,,Calm,0,20
26/05/2022,16.31,18,1.35,0.51,Rain,,Stormy,0,
27/05/2022,22.47,25,0.3,0.3,Rain,,Calm,0,
28/05/2022,19.62,22,0.27,0.27,Sunny,,Calm,0,6
29/05/2022,21.77,25,0.14,0.14,Sunny,,Calm,0,98
30/05/2022,21.92,25,0.02,0.02,Rain,,Calm,0,
31/05/2022,23.07,25,1.33,0.44,Rain,,Stormy,0,
01/06/2022,21.22,24,0.2,0.2,Rain,,Calm,0,
02/06/2022,21.32,24,0.25,0.25,Rain,,Calm,0,
03/06/2022,22.41,26,0,0,Rain,,Calm,0,
04/06/2022,21.5,24,0.51,0.23,Rain,,Stormy,0,
05/06/2022,19.59,24,0,0,Rain,,Calm,0,
06/06/2022,17.68,20,0.79,0.25,Rain,,Stormy,0,
07/06/2022,24.77,28,0.01,0.01,Rain,,Calm,0,
08/06/2022,24.86,27,0.27,0.14,Sunny,,Calm,0,30
09/06/2022,21.94,26,0,0,Sunny,,Calm,0,6
10/06/2022,23.02,26,0.04,0.04,Sunny,,Calm,0,31
11/06/2022,22.1,25,0.27,0.1,Sunny,,Stormy,0,7
12/06/2022,22.18,25,0.33,0.06,Rain,,Stormy,0,
13/06/2022,24.25,27,0.01,0.01,Rain,,Calm,0,
14/06/2022,22.33,25,0.05,0.02,Sunny,,Stormy,0,16
15/06/2022,24.4,28,0,0,Rain,,Calm,0,
16/06/2022,25.47,28,0.02,0.02,Rain,,Calm,0,
17/06/2022,27.54,30,0,0,Rain,,Calm,0,
18/06/2022,24.6,28,0,0,Rain,,Calm,0,
19/06/2022,23.66,27,0,0,Rain,,Calm,0,
20/06/2022,26.72,29,0.04,0.04,Rain,,Calm,0,
21/06/2022,29.78,32,0.07,0.07,Rain,,Calm,0,
22/06/2022,23.84,27,0.16,0.16,Sunny,,Calm,0,74
23/06/2022,21.89,25,0.13,0.13,Rain,,Calm,0,
24/06/2022,26.94,29,0.21,0.21,Sunny,,Calm,0,23
25/06/2022,22.99,25,0.45,0.25,Sunny,,Calm,0,86
26/06/2022,26.03,28,0.95,0.21,Rain,,Stormy,0,
27/06/2022,28.08,31,0,0,Cloudy,,Foggy,0,
28/06/2022,25.12,28,0.07,0.04,Sunny,,Calm,0,75
29/06/2022,31.16,33,0.04,0.02,Sunny,,Calm,0,81
30/06/2022,30.19,32,0,0,Rain,,Calm,0,
01/07/2022,31.24,33,0.39,0.39,Sunny,,Calm,0,40
02/07/2022,28.28,31,0.56,0.54,Rain,,Calm,0,
03/07/2022,30.31,32,0.19,0.19,Rain,,Calm,0,
04/07/2022,34.33,37,0.88,0.88,Sunny,,Calm,0,72
05/07/2022,27.36,30,0,0,Sunny,,Calm,0,10
06/07/2022,35.38,38,1.28,1.28,Sunny,,Calm,0,7
07/07/2022,30.4,33,0.56,0.56,Rain,,Calm,0,
08/07/2022,35.41,37,0.32,0.32,Sunny,,Calm,0,57
09/07/2022,32.43,35,2,1.52,Sunny,,Calm,0,47
10/07/2022,32.44,35,2.28,1.24,Sunny,,Calm,0,0
11/07/2022,32.44,35,2.92,1.8,Sunny,,Calm,0,3
12/07/2022,32.45,34,0.09,0.09,Sunny,,Calm,0,37
13/07/2022,30.45,33,0.3,0.3,Sunny,,Calm,0,79
14/07/2022,32.45,35,2.91,2.91,Rain,,Calm,0,
15/07/2022,31.45,33,0.1,0.1,Rain,,Calm,0,
16/07/2022,35.44,37,0.07,0.07,Rain,,Calm,0,
17/07/2022,31.43,34,6.22,4.27,Rain,,Calm,0,
18/07/2022,33.42,37,8.73,4.02,Sunny,,Stormy,0,70
19/07/2022,28.41,31,6.72,3.79,Sunny,,Calm,0,3
20/07/2022,29.39,32,0.66,0.66,Rain,,Calm,0,
21/07/2022,33.37,36,3.11,3.11,Sunny,,Calm,0,67
22/07/2022,30.34,33,0.38,0.38,Sunny,,Calm,0,95
23/07/2022,30.32,33,4.08,4.03,Rain,,Calm,0,
24/07/2022,28.29,31,4.48,3.71,Rain,,Calm,0,
25/07/2022,27.26,29,7.1,3.12,Rain,,Stormy,0,
26/07/2022,33.22,36,5.01,2.25,Rain,,Stormy,0,
27/07/2022,36.18,39,4.92,1.97,Rain,,Stormy,0,
28/07/2022,33.14,36,1.78,1.78,Rain,,Calm,0,
29/07/2022,28.1,30,0.82,0.82,Sunny,,Calm,0,76
30/07/2022,32.05,35,1.84,1.84,Sunny,,Calm,0,54
31/07/2022,34,36,0.38,0.38,Rain,,Calm,0,
01/08/2022,32.95,35,0.97,0.97,Sunny,,Calm,0,1
02/08/2022,32.89,36,3.07,3.07,Sunny,,Calm,0,63
03/08/2022,30.83,34,22.29,9.04,Rain,,Stormy,0,
04/08/2022,27.77,30,13.25,5.94,Rain,,Stormy,0,
05/08/2022,32.71,35,0.2,0.2,Rain,,Calm,0,
06/08/2022,31.64,34,3.03,3.03,Sunny,,Calm,0,96
07/08/2022,32.57,36,19.43,4.29,Rain,,Stormy,0,
08/08/2022,28.49,31,3.49,1.52,Sunny,,Stormy,0,94
09/08/2022,30.42,33,1.56,1.03,Rain,,Calm,0,
10/08/2022,30.34,33,0.64,0.64,Rain,,Calm,0,
11/08/2022,29.26,32,0.83,0.83,Rain,,Calm,0,
12/08/2022,35.17,38,4.02,4.02,Rain,,Calm,0,
13/08/2022,30.08,32,0.04,0.04,Rain,,Calm,0,
14/08/2022,28.99,31,0.05,0.05,Sunny,,Calm,0,48
15/08/2022,30.9,33,0.06,0.06,Sunny,,Calm,0,41
16/08/2022,30.8,34,27.36,5.93,Rain,,Stormy,0,
17/08/2022,27.7,30,3.21,3.21,Rain,,Calm,0,
18/08/2022,30.6,33,1.97,1.97,Rain,,Calm,0,
19/08/2022,32.49,35,1.89,1.89,Rain,,Calm,0,
20/08/2022,30.39,33,6.54,5.8,Sunny,,Calm,0,93
21/08/2022,29.28,32,0.5,0.5,Rain,,Calm,0,
22/08/2022,29.16,31,0.02,0.02,Sunny,,Calm,0,48
23/08/2022,29.05,31,9.08,9.08,Sunny,,Calm,0,16
24/08/2022,26.93,29,12.04,12.04,Rain,,Calm,0,
25/08/2022,30.81,33,10.43,10.43,Rain,,Calm,0,
26/08/2022,26.68,29,1.97,1.97,Sunny,,Calm,0,21
27/08/2022,27.56,29,36.06,18.83,Rain,,Calm,0,
28/08/2022,27.43,29,11.08,11.08,Sunny,,Calm,0,8
29/08/2022,27.29,29,18.34,16.77,Sunny,,Calm,0,35
30/08/2022,29.16,31,4.39,4.39,Sunny,,Calm,0,68
31/08/2022,31.02,34,34.16,25.96,Rain,,Calm,0,
01/09/2022,25.88,28,12.25,12.25,Rain,,Calm,0,
02/09/2022,28.74,31,15.53,15.53,Rain,,Calm,0,
03/09/2022,29.6,32,29.77,20.51,Rain,,Calm,0,
04/09/2022,26.45,29,2.94,2.94,Rain,,Calm,0,
05/09/2022,27.3,29,28.23,28.23,Rain,,Calm,0,
06/09/2022,26.15,27,58.87,30.93,Rain,,Calm,0,
07/09/2022,24.99,27,3.36,3.36,Sunny,,Calm,0,86
08/09/2022,23.84,26,0.74,0.74,Sunny,,Calm,0,90
09/09/2022,25.68,27,19.67,19.67,Rain,,Calm,0,
10/09/2022,26.52,28,17.28,17.28,Rain,,Calm,0,
11/09/2022,26.35,28,72.07,24.65,Rain,,Stormy,0,
12/09/2022,24.19,25,44.5,14.53,Rain,,Stormy,0,
13/09/2022,26.02,28,10.09,8.32,Sunny,,Calm,0,9
14/09/2022,25.85,29,0.01,0.01,Sunny,,Calm,0,6
15/09/2022,24.68,26,17.81,12.57,Rain,,Calm,0,
16/09/2022,24.51,27,0.96,0.96,Rain,,Calm,0,
17/09/2022,24.33,25,27.09,14.78,Rain,,Calm,0,
18/09/2022,23.15,25,1.23,1.23,Sunny,,Calm,0,44
19/09/2022,21.97,24,1.08,1.08,Sunny,,Calm,0,13
20/09/2022,20.79,23,1.01,1.01,Rain,,Calm,0,
21/09/2022,21.61,22,38.79,14.89,Rain,,Stormy,0,
22/09/2022,22.42,23,24.69,9.62,Sunny,,Stormy,0,43
23/09/2022,20.23,21,9.57,9.57,Rain,,Calm,0,
24/09/2022,20.04,23,0.34,0.34,Rain,,Calm,0,
25/09/2022,18.85,23,0.03,0.03,Sunny,,Calm,0,92
26/09/2022,18.66,18,30.33,18.37,Rain,,Calm,0,
27/09/2022,15.47,18,0.5,0.5,Rain,,Calm,0,
28/09/2022,16.27,18,1.88,1.88,Rain,,Calm,0,
29/09/2022,18.07,17,36.35,29.75,Rain,,Calm,0,
30/09/2022,17.88,18,15.98,15.98,Rain,,Calm,0,
01/10/2022,14.68,12,34.38,29.1,Rain,,Calm,0,
02/10/2022,22.47,24,9.15,9.15,Sunny,,Calm,0,71
03/10/2022,18.27,19,4.25,4.25,Rain,,Calm,0,
04/10/2022,20.07,20,34.67,24.02,Rain,,Calm,0,
05/10/2022,13.86,10,73.5,27.44,Rain,,Stormy,0,
06/10/2022,17.65,16,40.33,22.26,Rain,,Calm,0,
07/10/2022,11.45,11,7.42,7.42,Rain,,Calm,0,
08/10/2022,19.24,23,0.01,0.01,Cloudy,,Foggy,0,
09/10/2022,17.03,18,5.92,5.92,Rain,,Calm,0,
10/10/2022,14.82,15,6.31,6.31,Sunny,,Calm,0,97
11/10/2022,17.6,16,58.56,41.08,Rain,,Windy,0,
12/10/2022,15.39,13,37.23,32.74,Rain,,Calm,0,
13/10/2022,12.18,13,2.54,2.54,Rain,,Calm,0,
14/10/2022,17.96,22,0.01,0.01,Sunny,,Calm,0,88
15/10/2022,10.75,7,44.96,40.25,Rain,,Windy,0,
16/10/2022,9.53,4,62.82,34.42,Rain,,Calm,0,
17/10/2022,15.31,12,81.42,25.63,Rain,,Stormy,0,
18/10/2022,15.1,18,0.22,0.22,Rain,,Calm,0,
19/10/2022,8.88,3,76.82,17.16,Sunny,,Stormy,0,
20/10/2022,10.66,9,11.45,6.37,Sunny,,Calm,0,44
21/10/2022,7.44,7,4.05,4.05,Rain,,Calm,0,
22/10/2022,9.22,9,4.15,4.15,Rain,,Calm,0,
23/10/2022,13,15,1.32,1.32,Rain,,Calm,0,
24/10/2022,9.78,8,11.56,11.56,Rain,,Calm,0,
25/10/2022,5.56,3,10.76,10.76,Rain,,Calm,0,
26/10/2022,9.34,11,1.29,1.29,Sunny,,Calm,0,
27/10/2022,10.11,6,43.2,24.16,Rain,,Calm,0,
28/10/2022,6.89,0,66.86,19.62,Rain,,Stormy,0,
29/10/2022,9.67,12,1.08,1.08,Rain,,Calm,0,
30/10/2022,9.45,13,0.32,0.32,Sunny,,Calm,0,
31/10/2022,6.23,7,1.57,1.57,Sunny,,Calm,0,
01/11/2022,6.01,3,18.61,18.61,Rain,,Calm,0,
02/11/2022,7.79,3,37.48,33.06,Sunny,,Calm,0,
03/11/2022,6.56,4,11.46,11.46,Rain,,Calm,0,
04/11/2022,6.34,-1,78.59,31.75,Sunny,,Stormy,0,
05/11/2022,5.12,-1,50.1,22,Rain,,Stormy,0,
06/11/2022,6.9,5,11.05,11.05,Sunny,,Calm,0,
07/11/2022,2.68,-4,40.32,17.85,Sunny,,Stormy,0,
08/11/2022,5.46,6,2.42,2.42,Rain,,Calm,0,
09/11/2022,8.24,4,31.94,17.73,Rain,,Calm,0,
10/11/2022,3.02,1,7.86,7.86,Sunny,,Calm,0,
11/11/2022,0.8,-2,10.31,10.31,Sleet,,Calm,0,
12/11/2022,-1.41,-8,26.48,14.78,Snow,,Calm,0.411034683,
13/11/2022,1.37,0,5.64,5.64,Sleet,,Calm,0,
14/11/2022,1.15,2,1.36,1.36,Sunny,,Calm,0,
15/11/2022,0.94,-6,40.55,11.01,Sleet,,Stormy,0,
16/11/2022,-2.28,-7,14.13,11.68,Sunny,,Calm,0,
17/11/2022,1.51,-1,8.02,8.02,Sleet,,Calm,0,
18/11/2022,1.3,-1,7.28,7.28,Sunny,,Calm,0,
19/11/2022,-0.92,2,0.48,0.48,Snow,,Calm,2.971371542,
20/11/2022,-5.13,-8,6.15,6.15,Snow,,Calm,7.602220177,
21/11/2022,-2.34,1,0.46,0.46,Sunny,,Calm,2.574660309,
22/11/2022,-1.55,-10,45.23,23.97,Snow,,Calm,1.860993811,
23/11/2022,-4.75,-14,42.47,25.9,Sunny,,Calm,0,
24/11/2022,-6.96,-13,14.33,14.33,Sunny,,Calm,0,
25/11/2022,-3.17,-5,4.17,4.17,Snow,,Calm,2.749733596,
26/11/2022,-3.37,-8,14.37,14.37,Snow,,Calm,5.887401386,
27/11/2022,-4.57,-13,32.56,32.56,Sunny,,Calm,0,
28/11/2022,-4.78,-10,14.68,14.68,Snow,,Calm,0.119040694,
29/11/2022,-2.98,-13,58.69,44.71,Snow,,Windy,9.597407397,
30/11/2022,-7.17,-21,105.49,57.75,Snow,,Windy,4.268219362,
01/12/2022,-5.37,-2,0.55,0.55,Snow,,Calm,19.2353476,
02/12/2022,-3.57,-7,7.36,7.36,Snow,,Calm,30.79386795,
03/12/2022,-3.76,-14,65.64,53.99,Snow,,Windy,29.85546439,
04/12/2022,-6.95,-17,45.65,44.85,Snow,,Windy,38.11675605,
05/12/2022,-6.14,-14,29.57,29.57,Sunny,,Calm,31.3424101,
06/12/2022,-5.33,-20,150,36.01,Snow,Blizzard,Stormy,25.3424101,
07/12/2022,-8.52,-6,0.66,0.66,Sunny,,Calm,21.30255358,
08/12/2022,-7.71,-9,3.32,3.32,Sunny,,Calm,12.10363722,
09/12/2022,-6.89,-20,83.08,24.98,Snow,Blizzard,Stormy,26.11911895,
10/12/2022,-8.07,-8,1.71,1.71,Snow,,Calm,40.01656227,
11/12/2022,-9.25,-1,0.02,0.02,Sunny,,Calm,33.01527461,
12/12/2022,-7.43,-13,13.27,13.27,Sunny,,Calm,22.21930648,
13/12/2022,-8.61,-18,33.3,16.91,Snow,,Calm,24.22155466,
14/12/2022,-9.78,-20,38.72,12.16,Sunny,,Stormy,15.89841214,
15/12/2022,-7.95,-10,4.75,4.75,Snow,,Calm,16.61355155,
16/12/2022,-11.12,-18,14.34,6.28,Snow,Blizzard,Stormy,26.75291662,
17/12/2022,-11.29,-17,11.83,4.4,Snow,Blizzard,Stormy,34.04310971,
18/12/2022,-11.45,-15,5.11,5.11,Sunny,,Calm,28.73642479,
19/12/2022,-10.62,-16,10.29,10.29,Snow,,Calm,46.11898675,
20/12/2022,-8.78,-2,0.07,0.07,Cloudy,,Foggy,46.11503056,
21/12/2022,-11.94,-8,0.43,0.43,Snow,,Calm,65.08947667,
22/12/2022,-12.09,-12,1.9,1.9,Snow,,Calm,88.97540587,
23/12/2022,-9.25,-8,1.16,1.16,Snow,,Calm,94.90593002,
24/12/2022,-10.4,-25,79.42,24.06,Snow,Blizzard,Stormy,97.14066258,
25/12/2022,-7.55,-5,0.61,0.61,Sunny,,Calm,88.10402266,
26/12/2022,-8.7,-19,40.1,23.51,Snow,,Calm,86.69812954,
27/12/2022,-11.84,-17,9.98,9.98,Snow,,Calm,94.09903873,
28/12/2022,-7.98,-7,1.24,1.24,Sunny,,Calm,91.02442403,
29/12/2022,-16.12,-28,34.01,32.11,Sunny,,Calm,78.98364206,
30/12/2022,-14.26,-16,3.03,3.03,Snow,,Calm,83.80155343,
31/12/2022,-17.39,-32,53.34,33.25,Snow,,Calm,85.60112817,
01/01/2023,-12.61,-22,22.85,22.85,Snow,,Calm,86.23041052,
02/01/2023,-13.73,-26,42.87,36.54,Snow,,Calm,96.65811707,
03/01/2023,-17.86,-31,39.95,36.38,Sunny,,Calm,87.26083437,
04/01/2023,-14.98,-26,28.68,28.68,Snow,,Calm,93.53980656,
05/01/2023,-16.1,-30,44.91,27.46,Snow,,Calm,100.8453467,
06/01/2023,-15.21,-9,0.11,0.11,Snow,,Calm,110.8385771,
07/01/2023,-15.33,-12,0.49,0.49,Snow,,Calm,112.8094245,
08/01/2023,-11.44,-27,98.74,29.6,Snow,Blizzard,Stormy,110.8850157,
09/01/2023,-14.54,-27,41.8,17.36,Sunny,,Stormy,99.37719166,
10/01/2023,-13.65,-15,2.37,2.37,Snow,,Calm,108.2351221,
11/01/2023,-14.75,-17,3.8,3.8,Snow,,Calm,123.0068374,
12/01/2023,-14.85,-23,15.42,15.42,Sunny,,Calm,118.0817794,
13/01/2023,-13.95,-22,14.63,14.63,Snow,,Calm,128.2041469,
14/01/2023,-15.04,-26,30.44,30.44,Sunny,,Calm,124.3777739,
15/01/2023,-14.13,-21,13.07,13.07,Snow,,Calm,133.5935494,
16/01/2023,-15.22,-22,12.33,12.33,Sunny,,Calm,127.8536212,
17/01/2023,-15.31,-30,59.75,49.04,Sunny,,Windy,116.2684039,
18/01/2023,-17.39,-23,7.08,7.08,Snow,,Calm,116.8436866,
19/01/2023,-15.47,-30,60.65,43.67,Snow,,Windy,122.204478,
20/01/2023,-15.54,-35,139.77,35.78,Snow,Blizzard,Stormy,135.8183387,
21/01/2023,-19.62,-35,48.34,18.01,Snow,Blizzard,Stormy,133.9178891,
22/01/2023,-16.69,-28,25.97,11.37,Sunny,,Stormy,128.3594286,
23/01/2023,-17.76,-18,1.73,1.73,Snow,,Calm,141.2555131,
24/01/2023,-15.82,-9,0.12,0.12,Sunny,,Calm,140.2485646,
25/01/2023,-15.88,-27,29.13,18.49,Snow,,Calm,147.500585,
26/01/2023,-14.94,-19,5.37,5.37,Sunny,,Calm,143.1782781,
